"created_at","updated_at","booking_id","customer_id","category_id","artisan_id","start_time","end_time","location","payment_id","artisan_rating","customer_rating","contract_type","settlement_type","status","details_confirmed","payment_method","description","clock_in_flag","current_work_session_id"
2025-12-25 13:38:59.076,,"1f7c3b1c63ec4bf18f76f109700f230b",KIYKgL71o4ge1horPR08S7hCJN42,1065941582961278977,,,,POINT (51.51942 0.11547),,,,false,,PENDING,false,CARD,,false,
2026-02-04 11:57:56.244,,"1f7e7d1eca8447559111a74f78fd0f44",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941583869181953,,,,POINT (51.533768333333335 0.10831),,,,false,,PENDING,false,CARD,Just testing the booking service endpoint if it works has expected,false,
2026-02-03 22:12:39.631,,"1ffc534e875f4f139505f0e708acbf15",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941583869181953,,,,POINT (51.53955 0.080945),,,,false,,PENDING,false,CARD,,false,
2026-02-03 19:29:09.867,,"2086942ac9fc4765abc98767f169c043",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941582961278977,,,,POINT (37.421998333333335 -122.084),,,,false,,PENDING,false,CARD,,false,
2025-07-23 18:34:52.283,,"208f725afc7646139b26acc94802a101",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941582961278977,,,,POINT (51.51942378774427 0.109242609300375),,,,false,,,false,CARD,,false,
2026-02-07 21:40:17.880,,"20b4d8870fc643dfb05b40e0e6e954d4",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941582961278977,,,,POINT (51.533768333333335 0.10831),,,,false,,PENDING,false,CARD,,false,
2025-09-11 09:43:46.539,,"20df9b4fc72449e7b3cf1921cd50d85e",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941583869181953,,,,POINT (51.5194145170772 0.1092627824939028),,,,false,,,false,CARD,,false,
2025-07-23 11:12:49.988,,"20ffd4e0286d4888a27ae8b3a1fd024e",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941582961278977,,,,POINT (51.51942378774427 0.109242609300375),,,,false,,,false,CARD,,false,
2025-08-13 20:59:09.488,,"21146db666da415893b7b8a8f19f0c64",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941583869181953,,,,POINT (51.51941920106144 0.1092485525049524),,,,false,,,false,CARD,,false,
2025-07-23 01:37:46.584,,"211db8974ca949a0a9eebc7fbbbbdf22",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941583869181953,,,,POINT (51.51942378774427 0.109242609300375),,,,false,,,false,CARD,,false,
2025-07-23 00:39:45.839,,"21d5f93d5eab4aa6a5e2d74372e2967b",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941582961278977,,,,POINT (51.51942378774427 0.109242609300375),,,,false,,,false,CARD,,false,
2025-07-11 00:42:23.743,,"220a8f9817f244f2a2e3ab543f4f11b2",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941582961278977,,,,POINT (51.51942592621681 0.1092427097060243),,,,false,,,false,CARD,,false,
2025-07-15 00:21:51.522,,"231eb459d40d49b3980cae6b5fb08017",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941583869181953,,,,POINT (51.51942599382975 0.1092420254871573),,,,false,,,false,CARD,,false,
2025-07-10 18:57:52.560,,"237be36e558348d5ba1180dc2450edb7",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941583869181953,,,,POINT (51.51937508052831 0.1092427958452896),,,,false,,,false,CARD,,false,
2025-09-24 23:38:50.050,2025-09-24 23:39:04.154,"23ba3e26fecf4adfb7709c80603dc8da",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941583869181953,f5e29d05737548b6b739618cb3c4d37f,,,POINT (37.4212162 -122.0828568),,,,false,,,false,CARD,,false,
2025-09-09 18:02:34.074,,"23db198a08fe4e1e872854f7d342fb2f",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941582961278977,,,,POINT (51.51942 0.11547),,,,false,,,false,CARD,,false,
2025-07-14 22:43:38.880,,"2449a202bb0342e5a900af9be0dc2557",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941583869181953,,,,POINT (51.51942599382975 0.1092420254871573),,,,false,,,false,CARD,,false,
2025-08-20 10:38:57.312,2025-08-20 10:39:17.028,"246ead2c44dd47fbadd82d0317b2c098",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941583869181953,f5e29d05737548b6b739618cb3c4d37f,,,POINT (51.519417588643904 0.1092498316127541),,,,false,,,false,CARD,,false,
2025-09-12 18:17:10.927,2025-09-12 18:17:38.541,"24876ac7296541818a56b9635b0fd2fc",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941583869181953,f5e29d05737548b6b739618cb3c4d37f,,,POINT (51.51942 0.11547),,,,false,,,false,CARD,,false,
2025-09-12 17:22:27.724,2025-09-12 17:23:12.691,"2496c05d0bce4afea1ec1f7f222e981a",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941583869181953,f5e29d05737548b6b739618cb3c4d37f,,,POINT (51.51942 0.11547),,,,false,,,false,CARD,,false,
2025-07-14 23:14:55.133,,"259f7c2a5668463db5ffb635ca5f1b41",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941583869181953,,,,POINT (51.51942599382975 0.1092420254871573),,,,false,,,false,CARD,,false,
2025-07-10 22:05:23.588,,"25b108170d654b2cacd75a4dc5e35401",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941582961278977,,,,POINT (51.51942592621681 0.1092427097060243),,,,false,,,false,CARD,,false,
2025-07-11 00:33:46.803,,"25bc02d9713b428091df0208b0292b1c",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941582961278977,,,,POINT (51.51942592621681 0.1092427097060243),,,,false,,,false,CARD,,false,
2025-05-26 19:43:27.671,,"26fc95e888104b37a64021304460e7cf","5youRvOyZYdyYMlM8IAnEgg2Zf92",1065941582961278977,,,,POINT (51.51941840422709 0.1092369986904621),,,,false,,,false,CARD,,false,
2025-07-23 01:04:42.167,,"274f574242984db8b6a7d7b96ca6ca82",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941583869181953,,,,POINT (51.51942378774427 0.109242609300375),,,,false,,,false,CARD,,false,
2025-08-18 14:44:00.405,,"27acfef2af014de0972641b653431a1a",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941583869181953,,,,POINT (51.51942 0.11547),,,,false,,,false,CARD,,false,
2026-01-07 22:16:58.523,2026-01-07 22:17:30.652,"27d97f63b70341358fb5277d4969a765",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941583869181953,f5e29d05737548b6b739618cb3c4d37f,,,POINT (51.51942 0.11547),,,,false,,ARTISAN_MATCHED,false,CARD,Fix dinning table and chai,false,
2025-08-19 00:15:27.605,2025-08-19 00:16:57.355,"28587f466bc54238833ce6adf1f363d3",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941583869181953,f5e29d05737548b6b739618cb3c4d37f,,,POINT (51.51941824016977 0.109250370863331),,,,false,,,false,CARD,,false,
2025-07-23 11:12:10.889,,"289267bd535b4c4ab51b06533b598f88",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941582961278977,,,,POINT (51.51942378774427 0.109242609300375),,,,false,,,false,CARD,,false,
2026-02-04 18:05:39.958,2026-02-04 18:06:25.592,"28aa5b6f462341aca0b5dc7b33b84a33",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941587622297601,f5e29d05737548b6b739618cb3c4d37f,,,POINT (51.51942 0.11547),,,,false,,ARTISAN_MATCHED,false,CARD,Fix my Lamborghini Urus. It’s a ultimate limited 2025 4wd edition,false,
2025-05-05 21:57:13.749,,"28d73291faf5402bbdac1c27cbf4a873","5youRvOyZYdyYMlM8IAnEgg2Zf92",1065941591465197569,,,,POINT (51.51942202746483 0.1092285813345788),,,,false,,,false,CARD,,false,
2025-07-09 22:56:16.630,,"2937944c7c5e43e4adb4a6b944ec6924",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941583869181953,,,,POINT (51.51942570146671 0.1092426521638781),,,,false,,,false,CARD,,false,
2025-07-14 23:36:25.743,,"293cccce17af4b98805ff818fa367d41",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941583869181953,,,,POINT (51.51943606431011 0.1092363227912999),,,,false,,,false,CARD,,false,
2025-09-13 16:20:43.991,2025-09-13 16:20:58.312,"2959bbdd0ca645d3beb3e4590ddb24c8",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941583869181953,f5e29d05737548b6b739618cb3c4d37f,,,POINT (51.51942 0.11547),,,,false,,,false,CARD,,false,
2025-07-10 16:32:21.205,,"299a332e626c49ca80d66c7f934e7a3f",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941583869181953,,,,POINT (51.51942570146671 0.1092426521638781),,,,false,,,false,CARD,,false,
2025-06-13 09:40:52.996,,"2a0d315288c64768b34fa14595e2a87e",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941582961278977,,,,POINT (51.51942268116859 0.1092369723978484),,,,false,,,false,CARD,,false,
2026-01-02 12:22:24.650,,"2a7c448ecdd44631a895e74f1fdb1a7f",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941583869181953,,,,POINT (51.51942 0.11547),,,,false,,PENDING,false,CARD,Fix dinning chair and table,false,
2025-09-11 09:14:36.151,,"2aea3a7661f34aef992dc66f7ee3a526",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941583869181953,,,,POINT (51.5194145170772 0.1092627824939028),,,,false,,,false,CARD,,false,
2025-07-23 02:01:37.328,,"2b2ae6184f714f1aa803714f204994d4",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941582961278977,,,,POINT (51.51942378774427 0.109242609300375),,,,false,,,false,CARD,,false,
2025-07-14 23:58:54.994,,"2b9cf26c9f454b10bc4e2e6e0a116357",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941583869181953,,,,POINT (51.51942599382975 0.1092420254871573),,,,false,,,false,CARD,,false,
2025-09-09 17:34:45.196,,"2bc51099c48e401ea2847cfedcbedc05",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941582961278977,,,,POINT (51.51942 0.11547),,,,false,,,false,CARD,,false,
2025-09-24 23:16:55.074,2025-09-24 23:17:07.569,"2bf38fb08ad0490083ffa2350395ebbd",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941583869181953,f5e29d05737548b6b739618cb3c4d37f,,,POINT (37.4212162 -122.0828568),,,,false,,,false,CARD,,false,
2025-07-10 16:15:10.861,,"2bfdf87c26be41c7b5177de80ab0cdd2",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941583869181953,,,,POINT (51.51942570146671 0.1092426521638781),,,,false,,,false,CARD,,false,
2025-07-14 23:21:31.330,,"2c7ef75973e34c078e3448e5d13b875f",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941583869181953,,,,POINT (51.51942599382975 0.1092420254871573),,,,false,,,false,CARD,,false,
2025-07-10 17:05:47.820,,"2c86f1de3ed5465aa451f9aae4fd86a5",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941583869181953,,,,POINT (51.51942570146671 0.1092426521638781),,,,false,,,false,CARD,,false,
2025-07-02 17:53:46.913,,"2c8bb1dd0eb44e21977c5c893e9fd5d6",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941582961278977,,,,POINT (51.519425082165704 0.1092419788309758),,,,false,,,false,CARD,,false,
2025-08-20 08:42:32.067,,"2c9dc3534f784806acdff3ddadd652a5",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941583869181953,,,,POINT (51.519417588643904 0.1092498316127541),,,,false,,,false,CARD,,false,
2025-05-26 18:36:52.950,,"2d01926d8d574cc3b9d58a7429e0e5e2","5youRvOyZYdyYMlM8IAnEgg2Zf92",1065941582961278977,,,,POINT (51.51941621685526 0.1092354268728901),,,,false,,,false,CARD,,false,
2026-01-02 12:24:51.723,,"2db58b49d2e34b8fbe10e52e8bb72959",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941583869181953,,,,POINT (51.51942 0.11547),,,,false,,PENDING,false,CARD,Fix dinning chair and table,false,
2025-07-09 22:15:13.557,,"2e070069f5434ff68b3be440a5a0d49f",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941583869181953,,,,POINT (51.51942570146671 0.1092426521638781),,,,false,,,false,CARD,,false,
2025-07-24 00:29:38.665,,"2e0ab05589dd4936b4cc8cf117310370",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941582961278977,,,,POINT (51.51942334361081 0.1092422452904198),,,,false,,,false,CARD,,false,
2025-10-25 20:14:03.721,,"2e248d8650b3429eae5104f6f09d0f88",KIYKgL71o4ge1horPR08S7hCJN42,1065941582961278977,,,,POINT (51.51942 0.11547),,,,false,,PENDING,false,CARD,,false,
2025-07-23 00:10:17.881,,"2ecbea5d94a74079b00fa628fb614861",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941582961278977,,,,POINT (51.51942378774427 0.109242609300375),,,,false,,,false,CARD,,false,
2025-09-09 17:39:47.918,,"2eebd3b1f639408691d018775a80bdce",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941582961278977,,,,POINT (51.51942 0.11547),,,,false,,,false,CARD,,false,
2025-05-26 22:51:57.935,,"2f38cc7c092e457e8d8e7879d4d77041","5youRvOyZYdyYMlM8IAnEgg2Zf92",1065941583869181953,,,,POINT (51.51941840422709 0.1092369986904621),,,,false,,,false,CARD,,false,
2025-09-20 17:44:04.863,2025-09-20 17:47:59.690,"2fc0cc3a0e1b43d5aeac3c208e57cb5e",fMeBU1HTAyczOG8IbAJ8eYLnbTi2,1065941582961278977,f5e29d05737548b6b739618cb3c4d37f,,,POINT (6.516499826425177 3.3872673442080536),,,,false,,,false,CASH,,false,
2025-07-07 23:11:09.847,,"303713b2ce364fa6b02529f36af334f4",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941583869181953,,,,POINT (51.519425562859475 0.1092419752133327),,,,false,,,false,CARD,,false,
2025-05-06 00:16:35.524,,"306a016353774c81928ec7052cda7de3","5youRvOyZYdyYMlM8IAnEgg2Zf92",1065941591465197569,,,,POINT (51.5194138763419 0.1092386616926036),,,,false,,,false,CARD,,false,
2025-08-13 20:35:16.379,,"312df642aa0045189612847e1489d3ce",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941583869181953,,,,POINT (51.51941920106144 0.1092485525049524),,,,false,,,false,CARD,,false,
2025-09-09 20:33:59.256,,"31399b71017c4a2a9cda703335d2cb6f",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941582961278977,,,,POINT (51.51942 0.11547),,,,false,,,false,CARD,,false,
2025-09-09 17:40:38.067,,"3264bb6f1e914424997c21dd1e6b03a9",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941582961278977,,,,POINT (51.51942 0.11547),,,,false,,,false,CARD,,false,
2025-07-09 23:28:03.270,,"32bf1287b240435f990cd4fc956589bd",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941583869181953,,,,POINT (51.51942570146671 0.1092426521638781),,,,false,,,false,CARD,,false,
2025-09-20 01:48:17.462,,"32c8de78ace4423a816326c5262c15bc",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941590504865793,,,,POINT (37.4220936 -122.083922),,,,false,,,false,CARD,,false,
2025-07-14 22:50:00.872,,"32cb7cadfc3a4277ba93ce34439cee3f",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941583869181953,,,,POINT (51.51942599382975 0.1092420254871573),,,,false,,,false,CARD,,false,
2026-01-03 10:46:27.786,,"333bf9f136864bcba89cd3af6d612b4c",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941583869181953,,,,POINT (51.51942 0.11547),,,,false,,PENDING,false,CARD,Test Booking,false,
2025-07-08 16:00:48.670,,"34918bc25b674b4496dc806937733617",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941582961278977,,,,POINT (51.51944 0.109),,,,false,,,false,CARD,,false,
2025-07-23 00:26:28.507,,"34e9c3d340f54b9d96b1206ee494f057",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941582961278977,,,,POINT (51.51942378774427 0.109242609300375),,,,false,,,false,CARD,,false,
2025-09-09 18:00:04.132,,"35c9e25b04234904b24c88f60439c2b3",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941582961278977,,,,POINT (51.51942 0.11547),,,,false,,,false,CARD,,false,
2026-01-02 09:59:59.301,,"360019dd02644663bdd8752a527985a4",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941583869181953,,,,POINT (51.51942 0.11547),,,,false,,PENDING,false,CARD,Testing Push Notifications ,false,
2026-01-08 13:51:02.064,,"3613aef870664ebc83d64bab8d677a44",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941582961278977,,,,POINT (51.51942 0.11547),,,,false,,PENDING,false,CARD,Testing Server Logs,false,
2025-07-10 23:15:07.358,,"367a20ee653044cca68eaefc6d32785c",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941582961278977,,,,POINT (51.51942592621681 0.1092427097060243),,,,false,,,false,CARD,,false,
2025-07-10 22:05:42.612,,"3689a3742b6f4e2c82f1923eb15721f1",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941582961278977,,,,POINT (51.51942592621681 0.1092427097060243),,,,false,,,false,CARD,,false,
2025-09-12 19:33:25.833,2025-09-12 19:33:54.075,"36f637cd853f48ef88adbd0a69941413",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941583869181953,f5e29d05737548b6b739618cb3c4d37f,,,POINT (51.51942 0.11547),,,,false,,,false,CARD,,false,
2025-07-11 00:44:34.888,,"37e153f32b4f464c9154dc584ce79124",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941582961278977,,,,POINT (51.51942592621681 0.1092427097060243),,,,false,,,false,CARD,,false,
2025-09-11 09:45:34.924,,"3822ed2a05814fec9c935e816e1cd6d0",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941583869181953,,,,POINT (51.5194145170772 0.1092627824939028),,,,false,,,false,CARD,,false,
2025-07-23 12:27:00.638,,"38a638e4faf843748e003b9d4b4761a1",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941582961278977,,,,POINT (51.51942378774427 0.109242609300375),,,,false,,,false,CARD,,false,
2025-08-12 23:03:10.085,,"38b9c0ca4dff4450a332c2663117f541",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941582961278977,,,,POINT (51.51941958804575 0.1092481789759471),,,,false,,,false,CARD,,false,
2025-05-07 23:02:27.099,,"38e62eb79b8c4565a227130311d193af",xcs5GzKUulZjKB6rHZCEFR8Zm903,1065941582961278977,,,,POINT (51.51941364451843 0.1092384496380315),,,,false,,,false,CARD,,false,
2025-07-09 23:28:37.158,,"3946adba0d754d639c60bfd760b02da3",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941583869181953,,,,POINT (51.51942570146671 0.1092426521638781),,,,false,,,false,CARD,,false,
2025-09-16 18:30:11.039,2025-09-16 18:31:47.047,"396dab4ae51d40bf8587dad16ff2dce0",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941582961278977,f5e29d05737548b6b739618cb3c4d37f,,,POINT (51.51942 0.11547),,,,false,,,false,CARD,,false,
2026-02-03 19:05:55.259,,"39ad92ae5a3d4492acb46bcfc5d52805",KIYKgL71o4ge1horPR08S7hCJN42,1065941591465197569,,,,POINT (51.51942 0.11547),,,,false,,PENDING,false,CARD,Gardening,false,
2025-05-26 19:51:48.213,,"39e1f331b83b4761b8c10023852f2841","5youRvOyZYdyYMlM8IAnEgg2Zf92",1065941582961278977,,,,POINT (51.51941840422709 0.1092369986904621),,,,false,,,false,CARD,,false,
2026-01-02 15:11:55.457,,"3a1d56396add4d30a1b0d6d695899716",KIYKgL71o4ge1horPR08S7hCJN42,1065941583869181953,,,,POINT (6.516499826425177 3.3872673442080536),,,,false,,PENDING,false,CASH,,false,
2025-09-09 17:59:48.696,,"3a7a5c95d4ba467a8a5799ff9063e599",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941582961278977,,,,POINT (51.51942 0.11547),,,,false,,,false,CARD,,false,
2025-07-02 17:57:03.324,,"3a8fab7c4da44c3a8f46c1828f31eb16",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941582961278977,,,,POINT (51.519425082165704 0.1092419788309758),,,,false,,,false,CARD,,false,
2025-09-11 07:39:13.052,,"3ae44627b41e4ca9a723588f43c5e6fd",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941583869181953,,,,POINT (51.5194145170772 0.1092627824939028),,,,false,,,false,CARD,,false,
2025-09-09 17:36:26.911,,"3af0e68d251a4734a33852741a671c39",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941582961278977,,,,POINT (51.51942 0.11547),,,,false,,,false,CARD,,false,
2025-07-14 22:28:49.219,,"3b1a95f2ce3b41dca1e0dfe55b719130",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941583869181953,,,,POINT (51.51942599382975 0.1092420254871573),,,,false,,,false,CARD,,false,
2025-07-03 15:52:06.386,,"3b3842d2e4e7477bb2e650893a2de611",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941582961278977,,,,POINT (51.548683 0.1276344),,,,false,,,false,CARD,,false,
2025-07-10 22:03:45.215,,"3b50dc39a4884a27b01944d6ead17dac",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941582961278977,,,,POINT (51.51942592621681 0.1092427097060243),,,,false,,,false,CARD,,false,
2025-07-10 23:18:43.683,,"3b5c9ec2d2c343108e5443a8a7b4018f",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941582961278977,,,,POINT (51.51942592621681 0.1092427097060243),,,,false,,,false,CARD,,false,
2025-07-10 17:48:51.911,,"3b8adf3956454f248fbede66733aad7b",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941582961278977,,,,POINT (51.51942570146671 0.1092426521638781),,,,false,,,false,CARD,,false,
2025-07-23 02:02:44.247,,"3b8d6f9b31f94e83ae190a5c5215b118",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941582961278977,,,,POINT (51.51942378774427 0.109242609300375),,,,false,,,false,CARD,,false,
2025-09-16 19:49:56.961,2025-09-16 19:50:46.998,"3b9d32f465d04b26b915a8d35047aecf",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941583869181953,f5e29d05737548b6b739618cb3c4d37f,,,POINT (51.51942 0.11547),,,,false,,,false,CARD,Fix broken dinning chairs and table and also centre table,false,
2025-07-23 02:10:40.340,,"3bae08ca61ec4464aee25a97c94204b0",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941582961278977,,,,POINT (51.51942378774427 0.109242609300375),,,,false,,,false,CARD,,false,
2025-09-20 13:49:16.040,2025-09-20 13:49:31.326,"3bf1f72022634e2d9eb381fa8f7a8804",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941582961278977,f5e29d05737548b6b739618cb3c4d37f,,,POINT (37.4212162 -122.0828568),,,,false,,,false,CARD,,false,
2025-07-14 22:17:47.736,,"3c158f78f6c549dea49713f47e9677bd",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941583869181953,,,,POINT (51.51942599382975 0.1092420254871573),,,,false,,,false,CARD,,false,
2025-07-14 23:21:16.533,,"3c34dcc7dbed426c87cc2ae015db31d5",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941583869181953,,,,POINT (51.51942599382975 0.1092420254871573),,,,false,,,false,CARD,,false,
2025-07-10 19:22:37.297,,"3ca4f101d948433ab0de4c84069fe31f",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941583869181953,,,,POINT (51.51942570146671 0.1092426521638781),,,,false,,,false,CARD,,false,
2026-02-04 17:13:55.627,,"3ce58b655e11485e8ab5512af9d4d95e",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941582961278977,,,,POINT (51.51942 0.11547),,,,false,,PENDING,false,CARD,Test booking request for a laundry service. ,false,
2025-07-23 18:15:53.502,,"3cfc78127a7e446a92a290d62a6d96d5",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941582961278977,,,,POINT (51.51942378774427 0.109242609300375),,,,false,,,false,CARD,,false,
2025-07-10 21:59:49.696,,"3d08567efab44f4d983f3a7ad35bfffd",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941582961278977,,,,POINT (51.51942592621681 0.1092427097060243),,,,false,,,false,CARD,,false,
2025-07-14 23:19:20.201,,"3d21fc05c1fb448bba1dfd2b63eb3435",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941583869181953,,,,POINT (51.51942599382975 0.1092420254871573),,,,false,,,false,CARD,,false,
2025-06-14 04:32:36.548,,"3d6071d82d834051b93f0f12d57ce84c",KIYKgL71o4ge1horPR08S7hCJN42,1065941582961278977,,,,POINT (6.518139822341671 3.3995335371527604),,,,false,,,false,CASH,,false,
2025-07-23 00:58:23.942,,"3df3f4948ef4476f843923954e0dc3eb",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941582961278977,,,,POINT (51.51942378774427 0.109242609300375),,,,false,,,false,CARD,,false,
2025-09-09 17:33:07.986,,"3e5e0a296bd24cfa977a837ccb61487a",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941582961278977,,,,POINT (51.51942 0.11547),,,,false,,,false,CARD,,false,
2025-09-09 18:32:24.056,,"3ebab93276b3488287b19682974c225a",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941582961278977,,,,POINT (51.51942 0.11547),,,,false,,,false,CARD,,false,
2025-07-23 12:30:05.861,,"3fc34401824d4f70a3254983a52b29f5",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941582961278977,,,,POINT (51.51942378774427 0.109242609300375),,,,false,,,false,CARD,,false,
2025-12-31 13:53:57.498,2025-12-31 13:54:38.243,"3fe1681524c040c5ab2a4085016c593b",KIYKgL71o4ge1horPR08S7hCJN42,1065941583869181953,f5e29d05737548b6b739618cb3c4d37f,,,POINT (6.516499826425177 3.3872673442080536),,,,false,,ARTISAN_MATCHED,false,CASH,,false,
2025-07-23 11:22:42.379,,"404300fbeddf47d1a27df7b4c640f299",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941583869181953,,,,POINT (51.51942378774427 0.109242609300375),,,,false,,,false,CARD,,false,
2025-09-10 10:21:50.600,,"40b808454d16472c9715d5272620b648",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941583869181953,,,,POINT (51.51941313883042 0.1092595658797715),,,,false,,,false,CARD,,false,
2026-01-02 12:25:40.477,,"40dbb7eea8c647c9b4a03a0334f19ccb",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941583869181953,,,,POINT (51.51942 0.11547),,,,false,,PENDING,false,CARD,Fix table and chairs,false,
2025-09-10 10:38:07.046,,"413ab47a063d498fb2abca5a34e6a46e",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941583869181953,,,,POINT (51.51941313883042 0.1092595658797715),,,,false,,,false,CARD,,false,
2025-07-08 16:18:22.232,,"414f36753d294c83a7fdbcd681b7ac91",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941583869181953,,,,POINT (51.51944 0.109),,,,false,,,false,CARD,,false,
2025-07-23 12:02:43.576,,"418f4a5c4ee940f58ae49d731beecd19",gXPxdHYCcHbcl7MdsIoFK29AIEf2,1065941582961278977,,,,POINT (51.51942378774427 0.109242609300375),,,,false,,,false,CARD,,false,
